protocol_id,protocol_no,submission_no,status_id,start_date,end_date,nol_date,protocol_title,medConditionList,studyPopulationList
49680,4658-402,217724,2,2020-01-13,2023-07-25,2018-07-25,"A RANDOMIZED, DOUBLE-BLIND, DOSE FINDING AND COMPARISON STUDY OF THE SAFETY AND EFFICACY OF A HIGH DOSE OF ETEPLIRSEN, PRECEDED BY AN OPEN-LABEL DOSE ESCALATION, IN PATIENTS WITH DUCHENNE MUSCULAR DYSTROPHY WITH DELETION MUTATIONS AMENABLE TO EXON 51 SKIPPING","[{'med_condition_id': 70, 'med_condition': 'DUCHENNE MUSCULAR DYSTROPHY'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
50715,CC-95251-ST-001,219819,1,2022-03-04,,2018-11-09,"A PHASE 1, OPEN-LABEL, DOSE FINDING STUDY OF CC-95251, A MONOCLONAL ANTIBODY DIRECTED AGAINST SIRP¿, ALONE AND IN COMBINATION WITH CETUXIMAB IN SUBJECTS WITH ADVANCED SOLID CANCERS","[{'med_condition_id': 10, 'med_condition': 'ADVANCED CANCERS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50403,ARGX-113-1705 (ADAPT+),219833,2,2020-11-12,2022-10-14,2018-10-16,"A LONG-TERM, SINGLE-ARM, OPEN-LABEL, MULTICENTER, PHASE 3 FOLLOW-ON TRIAL OF ARGX-113-1704 TO EVALUATE THE SAFETY AND TOLERABILITY OF ARGX-113 IN PATIENTS WITH MYASTHENIA GRAVIS HAVING GENERALIZED MUSCLE WEAKNESS","[{'med_condition_id': 163, 'med_condition': 'MYASTHENIA GRAVIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50737,B1761031,219860,2,2019-09-25,2021-11-24,2018-11-14,"A SINGLE ARM, OPEN-LABEL, PHASE 4 STUDY EVALUATING QT INTERVAL PHARMACOKINETICS, AND SAFETY OF GEMTUZUMAB OZOGAMICIN (MYLOTARG) AS A SINGLE-AGENT REGIMEN IN PATENTS WITH RELAPSED OR REFRACTORY CD33-POSITIVE ACUTE MYELOID LEUKEMIA","[{'med_condition_id': 719, 'med_condition': 'ACUTE MYELOID LEUKEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
51669,18-6241,223888,3,,,2019-02-07,18F-DCFPYL PET/CT IN HIGH-GRADE EPITHELIAL OVARIAN CANCER: A PILOT STUDY,"[{'med_condition_id': 680, 'med_condition': 'EPITHELIAL OVARIAN CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
51673,630,223895,1,2019-09-05,,2019-02-07,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE PEMBROLIZUMAB VERSUS PLACEBO AS ADJUVANT THERAPY FOLLOWING SURGERY AND RADIATION IN PARTICIPANTS WITH HIGH-RISK LOCALLY ADVANCED CUTANEOUS SQUAMOUS CELL CARCINOMA (LA CSCC) (KEYNOTE-630)","[{'med_condition_id': 240, 'med_condition': 'SQUAMOUS CELL CARCINOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50292,MCRN 009,219471,2,2020-01-31,2022-02-18,2018-09-14,"A PHASE II, OPEN LABEL STUDY OF AN ACCELERATED INFUSION RATE OF DARATUMUMAB IN PATIENTS WITH RELAPSED AND REFRACTORY MULTIPLE MYELOMA","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50298,180247,219485,2,2019-01-28,2019-05-24,2018-09-21,"A FIVE-ARM, RANDOMIZED, CROSSOVER STUDY TO DETERMINE THE EXPOSURE OF TESTOSTERONE AND DIHYDROTESTOSTERONE WHEN SOV2012-F1 IS DOSED FASTED, WITH MEALS OF DIFFERENT FAT CONTENT, AND WHEN SOV2012-F1 IS TAKEN WITH ALCOHOL AND A MEAL, IN HYPOGONADAL SUBJECTS","[{'med_condition_id': 125, 'med_condition': 'HYPOGONADAL'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50303,D933RC00001,219510,1,2020-09-11,,2018-09-17,"A PHASE III, RANDOMIZED, OPEN-LABEL, MULTI-CENTER, GLOBAL STUDY TO DETERMINE THE EFFICACY AND SAFETY OF DURVALUMAB IN COMBINATION WITH GEMCITABINE+CISPLATIN FOR NEOADJUVANT TREATMENT FOLLOWED BY DURVALUMAB ALONE FOR ADJUVANT TREATMENT IN PATIENTS WITH MUSCLE-INVASIVE BLADDER CANCER (NIAGARA)","[{'med_condition_id': 625, 'med_condition': 'BLADDER CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50999,J1F-MC-JZFA,221675,2,2019-06-10,2021-02-05,2018-11-29,A PHASE 1A/1B STUDY OF LY3405105 ADMINISTERED TO PATIENTS WITH ADVANCED SOLID TUMORS,"[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
49559,MK-3475-716,217363,1,2022-12-22,,2018-07-20,"ADJUVANT THERAPY WITH PEMBROLIZUMAB VERSUS PLACEBO IN RESECTED HIGH-RISK STAGE II MELANOMA: A RANDOMIZED, DOUBLE-BLIND PHASE 3 STUDY (KEYNOTE 716)","[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
49666,M14-430,217374,1,2019-11-01,,2018-07-20,"A MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED MAINTENANCE AND LONG-TERM EXTENSION STUDY OF THE EFFICACY AND SAFETY OF UPADACITINIB (ABT-494) IN SUBJECTS WITH CROHN'S DISEASE WHO COMPLETED THE STUDIES M14-431 OR M14-433","[{'med_condition_id': 57, 'med_condition': ""CROHN'S DISEASE""}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
49595,PRO00024234,217449,1,2018-09-18,,2018-07-19,"HYPERBARIC OXYGEN BRAIN INJURY TREATMENT (HOBIT) TRIAL:  A MULTICENTER, RANDOMIZED, PROSPECTIVE PHASE II ADAPTIVE CLINICAL TRIAL EVALUATING THE MOST EFFECTIVE HYPERBARIC OXYGEN TREATMENT PARADIGM FOR SEVERE TRAUMATIC BRAIN INJURY.","[{'med_condition_id': 437, 'med_condition': 'TRAUMATIC BRAIN INJURY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
50307,IM011046,219524,2,2019-04-02,2020-07-01,2018-09-17,"A MULTI-CENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO- AND ACTIVE COMPARATOR-CONTROLLED PHASE 3 STUDY TO EVALUATE THE EFFICACY AND SAFETY OF BMS-986165 IN SUBJECTS WITH MODERATE-TO-SEVERE PLAQUE PSORIASIS","[{'med_condition_id': 196, 'med_condition': 'PLAQUE PSORIASIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
50320,54767414MMY3019,219557,1,2020-04-08,,2018-09-25,"A PHASE 3 STUDY COMPARING DARATUMUMAB, VELCADE (BORTEZOMIB), LENALIDOMIDE, AND DEXAMETHASONE (D-VRD) WITH VELCADE, LENALIDOMIDE, AND DEXAMETHASONE (VRD) IN SUBJECTS WITH UNTREATED MULTIPLE MYELOMA AND FOR WHOM HEMATOPOIETIC STEM CELL TRANSPLANT IS NOT PLANNED AS INITIAL THERAPY","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50332,NSR-CHM-OS2,219596,1,2018-11-20,,2018-09-19,A LONG-TERM FOLLOW-UP STUDY TO EVALUATE THE SAFETY AND EFFICACY OF RETINAL GENE THERAPY IN SUBJECTS WITH CHOROIDEREMIA TREATED PREVIOUSLY WITH ADENO-ASSOCIATED VIRAL VECTOR ENCODING RAB ESCORT PROTEIN-1 (AAV2-REP1) IN AN ANTECEDENT STUDY,"[{'med_condition_id': 382, 'med_condition': 'CHOROIDEREMIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
50340,CT18,219610,3,,,2018-09-27,A RANDOMIZED CONTROLLED OBSERVER BLIND TRIAL TO COMPARE THE IMMUNOGENICITY AND ACCEPTABILITY OF A MF59-ADJUVANTED INFLUENZA VACCINE COMPARED TO INACTIVATED INFLUENZA VACCINE AS A PREFERRED PRIMING VACCINE FOR NAIVE INFANTS 6 TO <24 MONTHS OF AGE,"[{'med_condition_id': 131, 'med_condition': 'INFLUENZA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
51045,014,221789,2,2019-04-09,2021-03-08,2018-12-11,PHASE 1B OPEN-LABEL STUDY OF MK-8353 IN COMBINATION WITH SELUMETINIB (MK-5618) IN PARTICIPANTS WITH ADVANCED/METASTATIC SOLID TUMORS,"[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
63333,U1111-1268-1934,260673,3,,,2022-03-10,"THE GLP-1 AGONIST SEMAGLUTIDE FOR THE TREATMENT OF METABOLIC DISEASE IN LIVER TRANSPLANT RECIPIENTS: A PHASE IV, RANDOMIZED TRIAL","[{'med_condition_id': 484, 'med_condition': 'LIVER TRANSPLANTATION'}, {'med_condition_id': 257, 'med_condition': 'TYPE 2 DIABETES'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62311,MP-33-2021-2929,257685,2,2022-11-16,2023-03-07,2021-12-21,A BIOMARKER STUDY ASSESSING THE EFFECTS OF COLCHICINE ON INFLAMMATION AND EXTRA-CELLULAR MATRIX TURNOVER IN PATIENTS WITH HEART FAILURE AND PRESERVED EJECTION FRACTION. THE COLPEF PILOT STUDY),"[{'med_condition_id': 523, 'med_condition': 'HEART FAILURE WITH PRESERVED EJECTION FRACTION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61939,RP-6306-02,256620,2,2022-03-11,2024-12-12,2021-10-20,PHASE 1 STUDY OF THE PKMYT1 INHIBITOR RP-6306 IN COMBINATION WITH GEMCITABINE FOR THE TREATMENT OF ADVANCED SOLID TUMORS (MAGNETIC STUDY: PKMYT1 INHIBITOR AND GEMCITABINE TREATMENT IN CANCER),"[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61122,VX20-445-111,253421,2,2021-09-22,2022-05-16,2021-07-27,"A PHASE 3 STUDY EVALUATING THE SAFETY, TOLERABILITY, AND PHARMACOKINETICS OF ELEXACAFTOR/ TEZACAFTOR/IVACAFTOR TRIPLE COMBINATION THERAPY IN CYSTIC FIBROSIS SUBJECTS 2 THROUGH 5 YEARS OF AGE","[{'med_condition_id': 61, 'med_condition': 'CYSTIC FIBROSIS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
61850,PTC923-MD-003-PKU,256387,2,2022-04-28,2023-07-14,2021-09-29,A PHASE 3 STUDY OF PTC923 IN SUBJECTS WITH PHENYLKETONURIA,"[{'med_condition_id': 1083, 'med_condition': 'PHENYLKETONURIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
61854,PQ-421A-002,256392,2,,2022-10-14,2021-09-29,AN OPEN-LABEL EXTENSION STUDY TO EVALUATE THE SAFETY AND TOLERABILITY OF QR-421A IN SUBJECTS' WITH RETINITIS PIGMENTOSA (RP) DUE TO MUTATIONS IN EXON 13 OF THE USH2A GENE,"[{'med_condition_id': 954, 'med_condition': 'RETINITIS PIGMENTOSA (RP)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61007,NASC-005 / NCI 10404,253976,3,,,2021-09-21,A PHASE 1 TRIAL OF THE ATR INHIBITOR BAY 1895344 IN COMBINATION WITH CISPLATIN AND WITH CISPLATIN PLUS GEMCITABINE IN ADVANCED SOLID TUMORS WITH AN EMPHASIS ON UROTHELIAL CARCINOMA,"[{'med_condition_id': 393, 'med_condition': 'UROTHELIAL CANCER'}, {'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61999,HREBA.CC-21-0073,256798,1,2022-02-10,,2021-10-28,ASSESSING 18F-PSMA-1007 POSITRON EMISSION TOMOGRAPHY AND MAGNETIC RESONANCE IMAGING IN THE PRIMARY STAGING OF PROSTATE CANCER PATIENTS,"[{'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62470,21652,257036,2,2022-06-03,2023-10-04,2021-11-26,"A DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED MULTICENTER STUDY TO INVESTIGATE EFFICACY AND SAFETY OF ELINZANETANT FOR THE TREATMENT OF VASOMOTOR SYMPTOMS OVER 26 WEEKS IN POSTMENOPAUSAL WOMEN","[{'med_condition_id': 943, 'med_condition': 'POST-MENOPAUSAL VASOMOTOR SYMPTOMS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
64620,1346-0011,262463,2,2023-10-27,2024-10-01,2022-06-15,"A PHASE III RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED PARALLEL GROUP TRIAL TO EXAMINE THE EFFICACY AND SAFETY OF ICLEPERTIN ONCE DAILY OVER 26-WEEK TREATMENT PERIOD IN PATIENTS WITH SCHIZOPHRENIA (CONNEX-1)","[{'med_condition_id': 227, 'med_condition': 'SCHIZOPHRENIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
64022,ALXN2040-GA-201,262738,2,2023-03-21,2023-09-18,2022-04-27,"A PHASE 2, DOUBLE-MASKED, PLACEBO-CONTROLLED, DOSE RANGE FINDING STUDY OF DANICOPAN (ALXN2040) IN PATIENTS WITH GEOGRAPHIC ATROPHY (GA) SECONDARY TO AGE-RELATED MACULAR DEGENERATION (AMD)","[{'med_condition_id': 568, 'med_condition': 'MACULAR DEGENERATION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61297,MK-3475-C11,254817,1,2022-02-17,,2021-08-12,PHASE 2 STUDY OF PEMBROLIZUMAB AND CHEMOTHERAPY IN PATIENTS WITH NEWLY DIAGNOSED CLASSICAL HODGKIN LYMPHOMA (KEYNOTE-C11),"[{'med_condition_id': 481, 'med_condition': 'HODGKIN LYMPHOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62452,MP-37-2021-7562,258049,1,2021-03-20,,2021-11-08,COVID-19 VACCINE IN IMMUNOSUPPRESSED ADULTS WITH AUTOIMMUNE DISEASES,"[{'med_condition_id': 1028, 'med_condition': 'CORONAVIRUS DISEASE (COVID-19)'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
62515,RAMIE+ICG_2021,258305,2,2022-01-03,2025-09-11,2021-12-02,NEAR-INFRARED FLUORESCENCE-GUIDED ROBOTIC-ASSISTED MINIMALLY INVASIVE ESOPHAGECTOMY USING INDOCYANINE GREEN DYE VERSUS OPEN TRANSTHORACIC ESOPHAGECTOMY: A RANDOMIZED CONTROLLED FEASIBILITY TRIAL,"[{'med_condition_id': 827, 'med_condition': 'SURGERY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
63241,BC-14-001,260444,1,2023-02-21,,2022-02-25,RANDOMIZED CONTROLLED PIVOTAL TRIAL OF AUTOLOGOUS BONE MARROW MONONUCLEAR CELLS USING THE CARDIAMP CELL THERAPY SYSTEM IN PATIENTS WITH POST MYOCARDIAL INFARCTION HEART FAILURE (CARDIAMP HEART FAILURE TRIAL),"[{'med_condition_id': 421, 'med_condition': 'HEART FAILURE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62041,TRACK_001,256916,2,2023-05-25,2025-08-07,2021-10-29,TREATMENT OF CVD WITH LOSE DOSE RIVAROXABAN IN ADVANCED CKD (TRACK),"[{'med_condition_id': 338, 'med_condition': 'VENOUS THROMBOEMBOLISM'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62047,PRAX-944-222,256933,1,2022-07-19,,2021-10-19,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, DOSE RANGE FINDING CLINICAL TRIAL TO EVALUATE THE TOLERABILITY, SAFETY, AND EFFICACY OF PRAX-944 IN THE TREATMENT OF ADULTS WITH ESSENTIAL TREMOR","[{'med_condition_id': 597, 'med_condition': 'ESSENTIAL TREMOR'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
63644,ZP1848-20110,261594,2,2024-04-29,2026-03-23,2022-03-17,"A 104-WEEK, MULTICENTER, SINGLE-ARM, LONGTERM, PHASE 3 EXTENSION TRIAL INVESTIGATING THE SAFETY AND EFFICACY OF GLEPAGLUTIDE IN ADULT PATIENTS WITH SHORT BOWEL SYNDROME (SBS) COMPLETING THE EASE SBS 2 TRIAL","[{'med_condition_id': 697, 'med_condition': 'SHORT BOWEL SYNDROME'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
65651,VX20-121-104,267343,1,2024-01-30,,2022-09-28,"A PHASE 3, OPEN-LABEL STUDY EVALUATING THE LONG-TERM SAFETY AND EFFICACY OF VX-121/TEZ/D-IVA COMBINATION THERAPY IN SUBJECTS WITH CYSTIC FIBROSIS","[{'med_condition_id': 61, 'med_condition': 'CYSTIC FIBROSIS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65714,URO-901-3007,267629,1,2025-02-20,,2022-10-06,"A PHASE 2/3, OPEN-LABEL, BASELINE-CONTROLLED, MULTICENTER, LONG-TERM STUDY TO EVALUATE THE SAFETY, EFFICACY, AND PHARMACOKINETICS OF VIBEGRON IN PEDIATRIC SUBJECTS 2 YEARS TO < 18 YEARS OF AGE WITH NEUROGENIC DETRUSOR OVERACTIVITY (NDO) ON CLEAN INTERMITTENT CATHETERIZATION (CIC)","[{'med_condition_id': 77, 'med_condition': 'NEUROGENIC DETRUSOR OVERACTIVITY'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
66019,ISEE2009,266999,2,2024-04-29,2024-12-23,2022-11-03,AN OPEN-LABEL EXTENSION (OLE) PHASE 3 TRIAL TO ASSESS THE SAFETY OF INTRAVITREAL ADMINISTRATION OF AVACINCAPTAD PEGOL (COMPLEMENT C5 INHIBITOR) IN PATIENTS WITH GEOGRAPHIC ATROPHY WHO PREVIOUSLY COMPLETED PHASE 3 STUDY ISEE2008 (GATHER2),"[{'med_condition_id': 568, 'med_condition': 'MACULAR DEGENERATION'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
65789,M23-696,267089,2,0203-10-20,2024-09-19,2022-10-17,"A PHASE 3B/4 RANDOMIZED, OPEN-LABEL, EFFICACY ASSESSOR BLINDED STUDY, COMPARING THE SAFETY AND ASSESSOR BLINDED EFFICACY OF UPADACITINIB TO DUPILUMAB IN SUBJECTS WITH MODERATE TO SEVERE ATOPIC DERMATITIS (LEVEL-UP)","[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
65785,INCAGN 2385-203,267104,1,2023-06-14,,2022-10-14,"A RANDOMIZED, DOUBLE-BLIND, MULTICENTER, PHASE STUDY OF RETIFANLIMAB IN COMBINATION WITH INCAGN02385 (ANTI-LAG-3) AND INCAGN02390 (ANTI-TIM-3) AS FIRST-LINE TREATMENT IN PARTICIPANTS WITH PD-L1-POSITIVE (CPS > / - 1) RECURRENT/METASTATIC SQUAMOUS CELL CARCINOMA OF THE HEAD AND NECK","[{'med_condition_id': 724, 'med_condition': 'SQUAMOUS CELL CARCINOMA OF THE HEAD AND NECK'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65653,C3941005,267428,2,2022-12-13,2024-01-25,2022-09-27,"A PHASE 2B EFFICACY, SAFETY, TOLERABILITY AND PHARMACOKINETICS STUDY WITH MULTIPLE DOSE LEVELS OF PF-07038124 OINTMENT IN PARTICIPANTS 12 YEARS AND OLDER AND WITH MILD-TO-MODERATE ATOPIC DERMATITIS OR MILD-TO-SEVERE PLAQUE PSORIASIS","[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}, {'med_condition_id': 196, 'med_condition': 'PLAQUE PSORIASIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65761,TAK-101-2001,267810,1,2024-04-10,,2022-10-18,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PHASE 2 DOSE-RANGING STUDY TO EVALUATE THE EFFICACY AND SAFETY OF TAK-101 FOR THE PREVENTION OF GLUTEN-SPECIFIC T CELL ACTIVATION IN SUBJECTS WITH CELIAC DISEASE ON A GLUTEN-FREE DIET","[{'med_condition_id': 38, 'med_condition': 'CELIAC DISEASE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
66289,MK-1242-036,269296,1,2025-10-16,,2022-12-12,"A PHASE 2/3 RANDOMIZED, PLACEBO-CONTROLLED, DOUBLE-BLIND, CLINICAL STUDY TO EVALUATE THE EFFICACY, SAFETY, AND PHARMACOKINETICS OF VERICIGUAT IN PEDIATRIC PARTICIPANTS WITH HEART FAILURE DUE TO SYSTEMIC LEFT VENTRICULAR SYSTOLIC DYSFUNCTION (VALOR)","[{'med_condition_id': 421, 'med_condition': 'HEART FAILURE'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
64175,CRD-740-201,263199,2,2023-03-07,2023-07-25,2022-05-06,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED CLINICAL STUDY TO ASSESS THE EFFECTIVENESS OF CRD-740 IN SUBJECTS WITH CHRONIC HEART FAILURE","[{'med_condition_id': 319, 'med_condition': 'CHRONIC HEART FAILURE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
68178,PBTC-060,275108,1,2025-04-01,,2023-07-06,"A PILOT STUDY OF SAFETY, TOLERABILITY, AND IMMUNOLOGICAL EFFECTS OF SURVAXMIN PEDIATRIC PATIENTS WITH PROGRESSIVE OR RELAPSED MEDULLOBLASTOMA, HIGH GRADE GLIOMA,EPENDYMOMA AND NEWLY DIAGNOSED DIFFUSE INTRINSIC PONTINE GLIOMA","[{'med_condition_id': 350, 'med_condition': 'DIFFUSE INTRINSIC PONTINE GLIOMAS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
64806,ABX464-108,264866,1,2025-12-24,,2022-07-15,A FOLLOW-UP PHASE II OPEN-LABEL STUDY TO EVALUATE THE LONG-TERM SAFETY AND EFFICACY PROFILE OF ABX464 GIVEN AT 25 MG ONCE DAILY IN SUBJECTS WITH MODERATE TO SEVERE ACTIVE ULCERATIVE COLITIS.,"[{'med_condition_id': 258, 'med_condition': 'ULCERATIVE COLITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65401,A22-301,266757,1,2023-09-13,,2022-09-02,"A SINGLE-ARM, MULTICENTER STUDY TO ASSESS THE EFFICACY, SAFETY, AND TOLERABILITY OF ROPEGINTERFERON ALFA-2B-AJFT (P1101) IN ADULT PATIENTS WITH ESSENTIAL THROMBOCYTHEMIA","[{'med_condition_id': 200, 'med_condition': 'ESSENTIAL THROMBOCYTHEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
76160,TAS6417-302,299494,1,2026-03-23,,2025-08-06,"A RANDOMIZED, PLACEBO-CONTROLLED, DOUBLE-BLIND, MULTI-CENTER PHASE 3 STUDY OF ZIPALERTINIB PLUS ADJUVANT CHEMOTHERAPY VERSUS PLACEBO PLUS ADJUVANT CHEMOTHERAPY IN STAGE IB-IIIA NSCLC PATIENTS WITH UNCOMMON EGFR MUTATIONS FOLLOWING COMPLETE TUMOR RESECTION (REZILIENT4)","[{'med_condition_id': 512, 'med_condition': 'NON-SQUAMOUS CARCINOMA OF THE LUNG'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
76215,AN-FMT-01-2025,299675,1,2025-12-15,,2025-08-07,"FECAL MICROBIOTA TRANSPLANTATION (FMT) TO NORMALIZE GUT MICROBIOTA, METABOLOMICS, IMMUNOLOGY, COGNITIVE AND AFFECTIVE PROCESSING IN PATIENTS SUFFERING FROM ANOREXIA NERVOSA","[{'med_condition_id': 703, 'med_condition': 'ANOREXIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
